Variables: tmin, tmax, prcp
G13089023206.csv, 33.7484112937842, -84.2078913611787
G13211010500.csv, 33.4939967307769, -83.5262162009472
G13089021907.csv, 33.8037964616982, -84.1392983609453
G13211010100.csv, 33.7176869049743, -83.4871294596984
G13089023413.csv, 33.6914334816627, -84.2401090233129
G13211010200.csv, 33.6098197321639, -83.604520634203
G13089023414.csv, 33.6955103796607, -84.2128278701882
G13211010300.csv, 33.5969599455868, -83.4728838898397
G13089023314.csv, 33.7416935115196, -84.1554624922384
G13089023115.csv, 33.7738176896716, -84.2414147185018
G13089023421.csv, 33.6840259611017, -84.260776652487
G13089023315.csv, 33.7523243571445, -84.0702122656029
G13247060404.csv, 33.6077150389552, -84.0337902389088
G13097080507.csv, 33.6428100325501, -84.7865027532503
G13097080402.csv, 33.6270034758417, -84.8545940477818
G13097080505.csv, 33.7109680295193, -84.7882051749961
G13097080202.csv, 33.7659100825014, -84.670545886985
G13097080201.csv, 33.784371130923, -84.6941097925358
G13097080506.csv, 33.6826861972169, -84.8064794109961
G13097080301.csv, 33.769463598662, -84.7472770282751
G13035150300.csv, 33.267963898542, -84.0450472177669
G13045910101.csv, 33.7296490633303, -84.9206158319268
G13045910200.csv, 33.7267907376595, -85.0316250241807
G13089980000.csv, 33.7425735776887, -84.3022400715665
G13045910502.csv, 33.5854224733835, -85.0901149009429
G13089023428.csv, 33.695538537999, -84.1489211290908
G13045910800.csv, 33.5128053168611, -84.9191615501106
G13159010200.csv, 33.4107850047055, -83.7331170022305
G13045910103.csv, 33.6875645568709, -84.9585759644318
G13159010100.csv, 33.4179685890829, -83.6113161504634
G13045910104.csv, 33.7611458455043, -84.9488531688642
G13159010500.csv, 33.2601694139195, -83.7017837511072
G13045910600.csv, 33.6281421729519, -85.0670859689417
G13045910501.csv, 33.5892861161613, -85.1192242412847
G13089022402.csv, 33.7971102730527, -84.3205672859059
G13045910701.csv, 33.5745096147758, -84.9990414974132
G13089022700.csv, 33.7604658602591, -84.3039232954181
G13045910703.csv, 33.6302355379051, -85.0122603113902
G13089021602.csv, 33.8162886196818, -84.2960922207908
G13045911100.csv, 33.5362514494251, -85.1150731126642
G13089023803.csv, 33.7077277969923, -84.3134924157977
G13045911000.csv, 33.5262709933545, -85.0418318516759
G13089022302.csv, 33.813197207488, -84.2811207369859
G13045910900.csv, 33.4618414862232, -85.0978061973495
G13089022007.csv, 33.8103575829072, -84.2466273401743
G13045910300.csv, 33.6404130619071, -85.1793683254553
G13089023426.csv, 33.6703129035145, -84.2033095101228
G13089021502.csv, 33.8178269345829, -84.3408368014569
G13045910400.csv, 33.5909246784712, -85.2685472126507
G13045910702.csv, 33.6173269453801, -84.9385173928852
G13045911200.csv, 33.4953408566363, -85.235159114307
G13089021908.csv, 33.8021578359549, -84.1935954442129
G13067030337.csv, 33.979668849039, -84.3995054354056
G13067030334.csv, 33.9715911714868, -84.4262064807397
G13089023306.csv, 33.7521097906211, -84.1292417342104
G13067030234.csv, 33.917809907884, -84.7058610139156
G13089023303.csv, 33.7182964190788, -84.0875295954248
G13067030233.csv, 33.9163805634458, -84.6128916298163
G13089023211.csv, 33.7399919726079, -84.1894067896774
G13067030219.csv, 34.0052773747499, -84.7069820504058
G13089023212.csv, 33.7348342276145, -84.1752139960415
G13067030235.csv, 33.9286841352241, -84.6789652749096
G13117130409.csv, 34.2253300584622, -84.1227159353672
G13089023309.csv, 33.7235956238931, -84.1433264265586
G13067030218.csv, 33.9866545826236, -84.6545138674371
G13117130405.csv, 34.2213773037173, -84.18269288878
G13117130504.csv, 34.205986040063, -84.0759126149781
G13117130305.csv, 34.2226440955669, -84.2416267320546
G13117130301.csv, 34.2660449841709, -84.2042044930966
G13067030405.csv, 33.9369621378663, -84.4922645981089
G13067031101.csv, 33.89274203307, -84.528401501596
G13067031111.csv, 33.8795355875181, -84.5002379034542
G13067031110.csv, 33.8768784682819, -84.5232851730154
G13067030232.csv, 33.9113938206108, -84.6467425912589
G13067030222.csv, 34.0655104478694, -84.5772042906647
G13089021211.csv, 33.9484687403342, -84.2844023177246
G13117130303.csv, 34.2656920945098, -84.2421785043099
G13089021210.csv, 33.9435125109635, -84.3113169445869
G13117130201.csv, 34.3129403148449, -84.2154186803476
G13117130102.csv, 34.2717178440872, -84.0173848387199
G13089021706.csv, 33.8628247826212, -84.2690423097833
G13117130103.csv, 34.314922006257, -83.9897784575846
G13117130505.csv, 34.2183724938183, -84.0446949913193
G13117130503.csv, 34.2283373143612, -83.9941891790395
G13067031306.csv, 33.8259368984207, -84.5900085428392
G13067030101.csv, 34.0475735875005, -84.7107573490081
G13089021204.csv, 33.8817325296354, -84.299166626028
G13067030103.csv, 34.0496524857722, -84.6686098871377
G13067031404.csv, 33.8352470705349, -84.6071697703331
G13089021405.csv, 33.8571525955019, -84.3293307547585
G13067031507.csv, 33.8666796794422, -84.6474084174457
G13089021208.csv, 33.9012355371076, -84.3036532157817
G13067031004.csv, 33.8928162204583, -84.5568074475737
G13089021301.csv, 33.9064078461013, -84.2889809740388
G13067031118.csv, 33.8569714117927, -84.5272763167006
G13089021209.csv, 33.8936837688124, -84.3220509044273
G13067031117.csv, 33.8589410843329, -84.5518965888037
G13089021213.csv, 33.9540780113955, -84.3423350061294
G13117130302.csv, 34.1936154672491, -84.2378325538553
G13089021303.csv, 33.9041562254295, -84.2571407688525
G13117130304.csv, 34.1672927135343, -84.2327760872424
G13089021603.csv, 33.8289822078541, -84.3173987876613
G13117130608.csv, 34.0684742884982, -84.1454268116161
G13117130307.csv, 34.2178645157912, -84.210385291029
G13089023209.csv, 33.7748470410832, -84.1710616735424
G13117130408.csv, 34.2140660605218, -84.1541499056144
G13089023603.csv, 33.7196957642253, -84.2852896785765
G13117130612.csv, 34.1027371544761, -84.1599053579137
G13089021202.csv, 33.9105224843764, -84.327406431127
G13067030104.csv, 34.072300729009, -84.6721289640034
G13089023210.csv, 33.7535012970043, -84.1803245395927
G13117130613.csv, 34.1370520951078, -84.1863408123213
G13117130203.csv, 34.3105806468824, -84.1446499315124
G13117130204.csv, 34.3184042337918, -84.0817438030406
G13057091007.csv, 34.1434918320529, -84.5684626948978
G13117130406.csv, 34.1762196360488, -84.1670310182712
G13057090803.csv, 34.172969302842, -84.4478289545802
G13117130410.csv, 34.1952972581164, -84.1469262675801
G13057090905.csv, 34.0809355266344, -84.5014538292621
G13117130601.csv, 34.1449434961342, -84.2261463344877
G13057090904.csv, 34.1016712566486, -84.4986049083291
G13117130510.csv, 34.1557488049752, -84.1324916909719
G13117130404.csv, 34.1933039427891, -84.1822532484659
G13117130306.csv, 34.1759731174594, -84.1989373559455
G13067031115.csv, 33.8753427732653, -84.5507670402429
G13067030223.csv, 34.0644260295089, -84.594664668918
G13057091003.csv, 34.0861492914883, -84.5662382923619
G13067031508.csv, 33.8905012498849, -84.699726373478
G13057091102.csv, 34.0968690624682, -84.5976606257988
G13067031116.csv, 33.8848476573029, -84.5424903981574
G13057090902.csv, 34.0886316784013, -84.4486903571561
G13117130403.csv, 34.2503345753577, -84.1525672103645
G13057091001.csv, 34.1042150216489, -84.5239708492419
G13067031506.csv, 33.8763806208016, -84.6663994728203
G13057090802.csv, 34.1691399695513, -84.3825964103945
G13117130202.csv, 34.2822723100533, -84.1233544649225
G13057090501.csv, 34.2761367303658, -84.3337369995524
G13117130509.csv, 34.1931397897179, -84.1164122055702
G13057090804.csv, 34.1414540925423, -84.4435845447929
G13067031509.csv, 33.8389939941636, -84.7073675854283
G13057091008.csv, 34.1248743715464, -84.5420861335488
G13067031113.csv, 33.904259261304, -84.4953868701853
G13089021814.csv, 33.8922212359686, -84.2322067768735
G13117130104.csv, 34.2806688742254, -83.9686168388725
G13089021409.csv, 33.8610665781042, -84.2957704779539
G13117130506.csv, 34.2358345758418, -84.0876873200641
G13089022010.csv, 33.8129728597311, -84.2306932282752
G13067031309.csv, 33.7986403931799, -84.6034532721222
G13089023111.csv, 33.7599008116739, -84.2267278482501
G13117130101.csv, 34.3017564966869, -84.0457321929826
G13067031312.csv, 33.7993356561441, -84.5423173815935
G13089023113.csv, 33.7781467159244, -84.2517738587723
G13067031313.csv, 33.8179316924942, -84.5236320073292
G13089023204.csv, 33.7749600834089, -84.2081220481057
G13247060403.csv, 33.6154811161365, -84.1239933819749
G13247060406.csv, 33.5824671801798, -84.0217290197246
G13089021906.csv, 33.797865319558, -84.1766471309091
G13247060306.csv, 33.6396337419369, -83.9597582517654
G13247060407.csv, 33.5647386814468, -84.01670309573
G13089023102.csv, 33.7626748729039, -84.2590570560283
G13247060202.csv, 33.6479622023611, -84.0687156117463
G13089023000.csv, 33.7702711624969, -84.2684377519724
G13247060201.csv, 33.7012987505565, -84.0532256833788
G13089023412.csv, 33.7070337861715, -84.2433273059015
G13247060304.csv, 33.6570586789263, -84.0292897286235
G13089023416.csv, 33.6829674364844, -84.1867853099685
G13247060101.csv, 33.7240393400569, -84.0120968111507
G13089021218.csv, 33.9278453272258, -84.3038761005627
G13067030330.csv, 33.9900321208367, -84.4691164863436
G13089023507.csv, 33.7241125833157, -84.222089357922
G13067030328.csv, 34.0210464160225, -84.4305368327974
G13089023316.csv, 33.7787527750035, -84.0902063244377
G13247060307.csv, 33.6166760631804, -83.9945883125396
G13089023313.csv, 33.7346723753455, -84.1303471011957
G13247060102.csv, 33.726025322051, -83.9579398374509
G13089021414.csv, 33.8465621052243, -84.3186024947515
G13247060308.csv, 33.6777000437226, -83.9913968005678
G13089021101.csv, 33.8881192294703, -84.3379015750527
G13247060405.csv, 33.5722433282438, -84.0802561263155
G13089021217.csv, 33.9282243767332, -84.2899279736413
G13247060305.csv, 33.6581685027036, -83.9782722184855
G13089021215.csv, 33.9313152602347, -84.3407369501178
G13247060309.csv, 33.6882509800217, -84.0194287418436
G13067030311.csv, 34.054220843298, -84.5043045223277
G13067031001.csv, 33.9160665486976, -84.5240671617302
G13089023214.csv, 33.7144633631071, -84.1820972015124
G13067030231.csv, 33.9653119480753, -84.6338429203319
G13089022203.csv, 33.7864760841672, -84.2744189165631
G13067030230.csv, 33.9854376373976, -84.6055951528733
G13089022100.csv, 33.7905196412449, -84.2554297650072
G13067030312.csv, 34.0302443262103, -84.5120831403916
G13089022005.csv, 33.7912070467051, -84.2330489051388
G13067030228.csv, 34.0324796239191, -84.5642793275499
G13089022600.csv, 33.7813145887852, -84.2913324569402
G13067030700.csv, 33.9598689854075, -84.5382556823541
G13089022500.csv, 33.7759434900105, -84.3054078015237
G13067030324.csv, 34.0700556676445, -84.5004204928483
G13089022900.csv, 33.7594786710667, -84.2781569020624
G13067030507.csv, 34.0078967649853, -84.514026807814
G13089022800.csv, 33.7630879137255, -84.2893448924242
G13067030229.csv, 34.0226395572367, -84.588647434144
G13089022008.csv, 33.802117027756, -84.2364855807867
G13067030602.csv, 33.9640501171155, -84.5758715576464
G13089021909.csv, 33.7933658414821, -84.2066322733652
G13067030506.csv, 33.9977310110954, -84.5390732158332
G13089021308.csv, 33.8758206027499, -84.2857251663185
G13067030601.csv, 33.9971693054175, -84.5639753164282
G13089022004.csv, 33.8077357762589, -84.2169530171114
G13067030227.csv, 34.0311975914577, -84.61172472904
G13089021813.csv, 33.9008397240938, -84.2392556313545
G13067030310.csv, 34.0663330479275, -84.5423303303326
G13089021605.csv, 33.8495220732434, -84.2945961274868
G13067030215.csv, 34.0095920742808, -84.6331939878134
G13089022009.csv, 33.8190535198624, -84.2353532445081
G13067030214.csv, 34.0157560173612, -84.6606475150969
G13089021913.csv, 33.8215848597275, -84.1816913038341
G13067031212.csv, 33.8553319234736, -84.4655909739872
G13089021415.csv, 33.8405595093516, -84.3442568077776
G13067030313.csv, 34.0376809329439, -84.5409273012202
G13089021102.csv, 33.8706033449487, -84.3405680562867
G13067031310.csv, 33.766442154856, -84.574984753508
G13089021305.csv, 33.9334200627584, -84.2763762488828
G13067030226.csv, 34.0550247106502, -84.6179308140549
G13089021417.csv, 33.8390272202528, -84.3332004037605
G13067031505.csv, 33.8586871348588, -84.6849421035205
G13089020200.csv, 33.7755361429823, -84.3401136099321
G13067031208.csv, 33.8733190198098, -84.4841589391002
G13089021306.csv, 33.9173099284468, -84.2744533794471
G13067031207.csv, 33.8736832971202, -84.4674904078318
G13089022001.csv, 33.8194597533281, -84.25020585362
G13067030905.csv, 33.9040693336837, -84.5913489155722
G13089023108.csv, 33.7451268097061, -84.2323327572208
G13067030502.csv, 33.9894695658677, -84.5125137356722
G13089021812.csv, 33.8873533304333, -84.2373176645709
G13067031206.csv, 33.8373600570354, -84.5043830728847
G13089021214.csv, 33.9585841372703, -84.3233585066009
G13067030220.csv, 34.053834749786, -84.5635042117512
G13089023310.csv, 33.7101282787499, -84.1433079159329
G13067030224.csv, 34.0364522314295, -84.637675501853
G13089020801.csv, 33.7558507270587, -84.3162081193514
G13067031205.csv, 33.8321456438845, -84.4760573097262
G13089021412.csv, 33.8718340471513, -84.3152254229429
G13067031211.csv, 33.8583854196265, -84.4771236312273
G13089023208.csv, 33.7745437338187, -84.1862013071965
G13067031209.csv, 33.8557468299298, -84.4957627000937
G13089021307.csv, 33.8909911562136, -84.2742639342067
G13117130610.csv, 34.07830947756, -84.1262277766856
G13089023601.csv, 33.7351887596034, -84.2983341164037
G13117130606.csv, 34.081366217324, -84.1737813982336
G13089021703.csv, 33.8446596256793, -84.2739095151549
G13117130205.csv, 34.2724221284654, -84.0933004215676
G13089021705.csv, 33.8802539077232, -84.2600295623136
G13117130603.csv, 34.1162606726605, -84.2114292696001
G13089021805.csv, 33.835344341393, -84.2219680104422
G13067031108.csv, 33.8918412877434, -84.5070379704454
G13089021704.csv, 33.8328356941636, -84.2638588383554
G13117130105.csv, 34.260149667124, -84.0419370821889
G13089021808.csv, 33.8761698542776, -84.2394779225301
G13067030209.csv, 33.9373024343204, -84.6378493565522
G13089021806.csv, 33.8488863766519, -84.1921225574049
G13067030326.csv, 34.0654499453884, -84.4436930691224
G13089021810.csv, 33.8539724167618, -84.2407995433052
G13117130508.csv, 34.1585878021317, -84.099461508986
G13089021809.csv, 33.8669337687744, -84.2164899472359
G13117130507.csv, 34.1808624093973, -84.0866694029302
G13117130605.csv, 34.1364587878766, -84.16119569142
G13117130602.csv, 34.1160433463141, -84.2465739000651
G13117130609.csv, 34.1171915051437, -84.1300594693263
G13117130607.csv, 34.1340896807717, -84.1372038440628
G13117130604.csv, 34.0988701206764, -84.1909531762756
G13117130611.csv, 34.1075004019383, -84.1149053061029
G13121006100.csv, 33.7277551729114, -84.4370323254767
G13121001600.csv, 33.7675981812346, -84.3555391571681
G13121006602.csv, 33.718610554321, -84.4286623786668
G13121006200.csv, 33.7284830568116, -84.4217303713741
G13121000600.csv, 33.7849714923206, -84.405827669878
G13121006601.csv, 33.7115427389673, -84.4224012559195
G13121010122.csv, 33.948874270456, -84.3521305759887
G13121010114.csv, 33.8894756410215, -84.3732770800652
G13139001502.csv, 34.1727743299754, -84.0003185113276
G13139001605.csv, 34.1254573726931, -83.904907877659
G13121007602.csv, 33.7109011178762, -84.4621546017554
G13121003100.csv, 33.7520808769915, -84.3530445435596
G13121006802.csv, 33.7042855023591, -84.3609662655205
G13121009802.csv, 33.8658361852657, -84.4249337242417
G13121009403.csv, 33.8315947824969, -84.359907520448
G13121010212.csv, 33.9014010066728, -84.3869905013092
G13139001607.csv, 34.1457901446129, -83.9498733111415
G13121003900.csv, 33.750062742355, -84.4220947693584
G13121004100.csv, 33.7408497601416, -84.4280690581387
G13121009502.csv, 33.8419879503788, -84.3860683135197
G13121008000.csv, 33.7245322421895, -84.455582237778
G13121009602.csv, 33.8441133767721, -84.361406196666
G13121010002.csv, 33.8684535828757, -84.3577378878685
G13121009404.csv, 33.8383890619661, -84.3524997619255
G13121010001.csv, 33.8634926441196, -84.3734726559432
G13121008301.csv, 33.7642260692022, -84.4588613793035
G13121007200.csv, 33.6596787224032, -84.3673238250658
G13121008400.csv, 33.7618564511863, -84.4355745522628
G13121008302.csv, 33.757389770267, -84.4522858958543
G13121002400.csv, 33.7586697941077, -84.424808875542
G13211010400.csv, 33.5328657251429, -83.3583859963232
G13121004000.csv, 33.7499759557731, -84.4361794710211
G13255160200.csv, 33.2960506795247, -84.1759864923878
G13255161000.csv, 33.2191478181572, -84.17480813212
G13255160100.csv, 33.328037499235, -84.3211208340626
G13255161200.csv, 33.2096620297349, -84.2880055275993
G13255161100.csv, 33.2169825028046, -84.2420307290075
G13085970100.csv, 34.494817928739, -84.2191865174545
G13121010304.csv, 33.6552978204526, -84.5652277686004
G13121010303.csv, 33.7096756878353, -84.5750341485465
G13121008202.csv, 33.7807987040098, -84.5104017053178
G13121010513.csv, 33.5952726385568, -84.5603038293728
G13121005300.csv, 33.7321403120438, -84.370887496905
G13121005502.csv, 33.7162176940655, -84.3867648949332
G13121007400.csv, 33.678910254839, -84.4070934565879
G13121006400.csv, 33.7188154084134, -84.3735789918551
G13121010400.csv, 33.5567851903568, -84.7261151602333
G13121010514.csv, 33.5726091346989, -84.6093419054271
G13121010301.csv, 33.6383837471845, -84.64810825573
G13121011417.csv, 34.0569627688222, -84.3629345971577
G13121007001.csv, 33.6913844823159, -84.388941041339
G13121011416.csv, 34.0651664928236, -84.3444243577061
G13121011506.csv, 34.0780301818798, -84.4014052744292
G13121011421.csv, 34.0414039323992, -84.3312957596769
G13121004800.csv, 33.7443312037389, -84.3839374900467
G13121002800.csv, 33.7580870677251, -84.3793989963282
G13121005501.csv, 33.7298671610307, -84.3837370606611
G13121004900.csv, 33.7409122137785, -84.3794477629748
G13121005700.csv, 33.7319561839589, -84.4032661780446
G13121006500.csv, 33.7141014754565, -84.4101267283919
G13121006700.csv, 33.7073590995295, -84.3911683198918
G13121006300.csv, 33.7237613048643, -84.3997050148317
G13227050500.csv, 34.4176671229145, -84.4930232203251
G13227050600.csv, 34.41504192541, -84.3478518461299
G13121010516.csv, 33.5748626151472, -84.4748144827345
G13121010120.csv, 34.0031852635307, -84.3409890086603
G13121011504.csv, 34.1541941661001, -84.3089874417189
G13121010515.csv, 33.5520667142707, -84.493970960823
G13121011503.csv, 34.1027231256918, -84.3626757496898
G13121011615.csv, 34.1090233750651, -84.293931791831
G13121011419.csv, 34.0469827543181, -84.3742412777805
G13121003200.csv, 33.7498232152002, -84.3650958430297
G13121004200.csv, 33.7390424706185, -84.4181854509965
G13121002100.csv, 33.7655325077309, -84.3947712358563
G13121004400.csv, 33.7407725429382, -84.4017692578223
G13121001300.csv, 33.7761933788271, -84.3715699388109
G13121001900.csv, 33.7661964103552, -84.3872628462132
G13121010117.csv, 33.9620438849303, -84.3590972846934
G13121001800.csv, 33.7663445228516, -84.3780717543912
G13121010113.csv, 33.9055417318699, -84.3677017826755
G13121010115.csv, 33.8980355851266, -84.3554277921952
G13121010118.csv, 33.9738072059112, -84.3487694509241
G13121002300.csv, 33.7672173523922, -84.4186029113149
G13139001608.csv, 34.1255692034895, -83.8594393559749
G13121003800.csv, 33.7508286514093, -84.4120230005729
G13121002500.csv, 33.7590745273212, -84.4126612932589
G13097080102.csv, 33.7553052333238, -84.6154331782527
G13077170501.csv, 33.3295372322727, -84.6449848261547
G13077170406.csv, 33.4312641840784, -84.6530974610814
G13077170602.csv, 33.3671674767447, -84.7351161323118
G13077170503.csv, 33.2807017790416, -84.5443831143313
G13097080510.csv, 33.6924574970199, -84.7355105940414
G13097080509.csv, 33.7075591125302, -84.7332786368399
G13097080602.csv, 33.7257309098701, -84.6416213003766
G13097080508.csv, 33.7180222509813, -84.7529665485272
G13077170403.csv, 33.4761983755006, -84.7042031950746
G13077170306.csv, 33.4006480010181, -84.7267785657036
G13077170405.csv, 33.3918598757641, -84.679732565848
G13077170404.csv, 33.4238412008292, -84.6801544674736
G13077170603.csv, 33.3517767793881, -84.706366999156
G13077170502.csv, 33.263519358994, -84.6075706370458
G13077170305.csv, 33.4048197560851, -84.7593926615677
G13077170601.csv, 33.3522304121869, -84.7949515089493
G13149970300.csv, 33.2429132083872, -85.1838181427242
G13097080303.csv, 33.7600155383699, -84.7176514067389
G13097080403.csv, 33.7130069880555, -84.8528918347644
G13097080304.csv, 33.7396507520495, -84.7509198102597
G13097080404.csv, 33.7555780423463, -84.8386583530147
G13097080603.csv, 33.7325786546148, -84.7092977396058
G13097080511.csv, 33.6617977340871, -84.7287204741677
G13149970100.csv, 33.2822927556172, -85.0285187306038
G13149970200.csv, 33.3787062621489, -85.155685085588
G13077170700.csv, 33.3471420863404, -84.8591474138737
G13077170402.csv, 33.4717476947361, -84.6436310719954
G13077170802.csv, 33.2708410156572, -84.7434778522614
G13077170801.csv, 33.2730818379871, -84.8583754700091
G13077170304.csv, 33.4303880832161, -84.775208450488
G13077170303.csv, 33.4793717010342, -84.7868535805986
G13097080103.csv, 33.7943937617302, -84.6377004955271
G13097080604.csv, 33.6957034631806, -84.6708944434112
G13077170200.csv, 33.4130077123032, -84.8426071731942
G13077170100.csv, 33.3916448846587, -84.9229341365241
G13255160300.csv, 33.2898847940453, -84.2571605771289
G13255160600.csv, 33.247373376051, -84.4174899811686
G13255160500.csv, 33.2694298991551, -84.3166859485704
G13255160400.csv, 33.276161771599, -84.2762815964613
G13255160800.csv, 33.257739935231, -84.2520105251358
G13255160700.csv, 33.224219616745, -84.3370837629661
G13227050200.csv, 34.4778052162867, -84.4249159443301
G13227050100.csv, 34.4928265835216, -84.3478525922696
G13255160900.csv, 33.2466775498319, -84.2299106918605
G13227050400.csv, 34.4688804901004, -84.6030040345041
G13227050300.csv, 34.5183766837441, -84.5153329722723
G13035150100.csv, 33.3004149965323, -83.8977958447643
G13035150200.csv, 33.2896839399629, -83.9580822619236
G13135050415.csv, 33.8157524204387, -84.0985019662563
G13135050718.csv, 33.8745959584958, -84.0283282210729
G13135050709.csv, 33.7815862461194, -84.0418810044004
G13135050715.csv, 33.8674101809634, -84.0538452835228
G13135050719.csv, 33.8429538830824, -84.0258615339491
G13135050721.csv, 33.8500014566122, -83.9937634475378
G13135050720.csv, 33.8777015264718, -84.0008373935856
G13135050712.csv, 33.8945046642327, -84.0640967234777
G13135050426.csv, 33.855295750295, -84.1450572534842
G13135050430.csv, 33.8328043030004, -84.1145566295223
G13135050526.csv, 33.9333801033185, -84.1261913905669
G13135050431.csv, 33.8708724998307, -84.1764053520435
G13135050416.csv, 33.7922928111018, -84.0798579219925
G13135050425.csv, 33.8670236806157, -84.1318714018353
G13135050427.csv, 33.8842284243148, -84.0982092890096
G13135050428.csv, 33.873778225369, -84.1145886047955
G13121011202.csv, 33.6771981283949, -84.4503093509374
G13121011100.csv, 33.6880797823966, -84.4271456695751
G13121007703.csv, 33.7032705576427, -84.5072505817118
G13121003700.csv, 33.7489884326598, -84.4101331418189
G13121011306.csv, 33.6406652548712, -84.5037288499891
G13121007706.csv, 33.6735296504686, -84.5202587492897
G13121009501.csv, 33.8292904789718, -84.3972677326684
G13121011305.csv, 33.6479584268591, -84.4910455901111
G13121011301.csv, 33.6874786198928, -84.471319227774
G13121008102.csv, 33.746314662351, -84.4688341241054
G13121007002.csv, 33.6935551085534, -84.3677435850976
G13121011201.csv, 33.6945203613221, -84.4446110297079
G13121011303.csv, 33.667594388787, -84.4791633349661
