X,Y,GEOID10,TRACTID,GISJN_TCT,coord_query
-84.15588312267938,33.99655759300434,13135050219,13135050219,G13135050219,"G13135050219.csv, 33.9965575930043, -84.1558831226794"
-84.14465437004839,33.954257207565504,13135050211,13135050211,G13135050211,"G13135050211.csv, 33.9542572075655, -84.1446543700484"
-84.22838952636127,33.67321446964154,13089023425,13089023425,G13089023425,"G13089023425.csv, 33.6732144696415, -84.2283895263613"
-84.26881872240446,33.804157993651884,13089022204,13089022204,G13089022204,"G13089022204.csv, 33.8041579936519, -84.2688187224045"
-84.19212243883696,33.9327799205096,13135050319,13135050319,G13135050319,"G13135050319.csv, 33.9327799205096, -84.192122438837"
-85.12934362083044,33.86115759524008,13143010100,13143010100,G13143010100,"G13143010100.csv, 33.8611575952401, -85.1293436208304"
-84.32168388519975,33.77970867978015,13089022403,13089022403,G13089022403,"G13089022403.csv, 33.7797086797801, -84.3216838851997"
-84.29912724769339,33.72476476288713,13089023602,13089023602,G13089023602,"G13089023602.csv, 33.7247647628871, -84.2991272476934"
-84.2720512192055,33.72396019478484,13089023504,13089023504,G13089023504,"G13089023504.csv, 33.7239601947848, -84.2720512192055"
-84.20434816086254,33.720785862746425,13089023213,13089023213,G13089023213,"G13089023213.csv, 33.7207858627464, -84.2043481608625"
-84.29347135130747,33.7976799145681,13089022301,13089022301,G13089022301,"G13089022301.csv, 33.7976799145681, -84.2934713513075"
-84.1430117671836,33.775164876007665,13089023312,13089023312,G13089023312,"G13089023312.csv, 33.7751648760077, -84.1430117671836"
-84.11343311456491,33.774910437824424,13089023311,13089023311,G13089023311,"G13089023311.csv, 33.7749104378244, -84.1134331145649"
-84.31570285717596,33.66892139580125,13089023423,13089023423,G13089023423,"G13089023423.csv, 33.6689213958012, -84.315702857176"
-84.22719622945245,33.65061108924313,13089023419,13089023419,G13089023419,"G13089023419.csv, 33.6506110892431, -84.2271962294524"
-84.2295916729551,33.778764611708546,13089023114,13089023114,G13089023114,"G13089023114.csv, 33.7787646117085, -84.2295916729551"
-84.26912036047116,33.73505471150528,13089023501,13089023501,G13089023501,"G13089023501.csv, 33.7350547115053, -84.2691203604712"
-84.29152662080264,33.70319119468685,13089023411,13089023411,G13089023411,"G13089023411.csv, 33.7031911946869, -84.2915266208026"
-84.27621939165316,33.706630955445846,13089023410,13089023410,G13089023410,"G13089023410.csv, 33.7066309554458, -84.2762193916532"
-84.5843439107329,33.42242490192567,13113140207,13113140207,G13113140207,"G13113140207.csv, 33.4224249019257, -84.5843439107329"
-84.25132836262361,33.74966514713818,13089023107,13089023107,G13089023107,"G13089023107.csv, 33.7496651471382, -84.2513283626236"
-84.12698082889463,33.66380748971306,13089023418,13089023418,G13089023418,"G13089023418.csv, 33.6638074897131, -84.1269808288946"
-84.32115124831958,33.80912025830608,13089021504,13089021504,G13089021504,"G13089021504.csv, 33.8091202583061, -84.3211512483196"
-84.3253023115047,33.820798226829496,13089021503,13089021503,G13089021503,"G13089021503.csv, 33.8207982268295, -84.3253023115047"
-84.20473751014453,33.82129562631643,13089021910,13089021910,G13089021910,"G13089021910.csv, 33.8212956263164, -84.2047375101445"
-84.29915012172158,33.83242596651091,13089021604,13089021604,G13089021604,"G13089021604.csv, 33.8324259665109, -84.2991501217216"
-84.24095368131708,33.76478325851441,13089023112,13089023112,G13089023112,"G13089023112.csv, 33.7647832585144, -84.2409536813171"
-84.46917159369177,33.405886831941906,13113140405,13113140405,G13113140405,"G13113140405.csv, 33.4058868319419, -84.4691715936918"
-84.1594282255091,33.83540465613138,13089021912,13089021912,G13089021912,"G13089021912.csv, 33.8354046561314, -84.1594282255091"
-84.47631429742954,33.43917872682283,13113140404,13113140404,G13113140404,"G13113140404.csv, 33.4391787268228, -84.4763142974295"
-84.30648505086569,33.85460511804737,13089021410,13089021410,G13089021410,"G13089021410.csv, 33.8546051180474, -84.3064850508657"
-84.41473201451042,33.4013255843739,13113140408,13113140408,G13113140408,"G13113140408.csv, 33.4013255843739, -84.4147320145104"
-84.3271655319575,33.92775545145732,13089021216,13089021216,G13089021216,"G13089021216.csv, 33.9277554514573, -84.3271655319575"
-84.42105106552616,33.436872581238546,13113140407,13113140407,G13113140407,"G13113140407.csv, 33.4368725812385, -84.4210510655262"
-84.33568218408368,33.757617182652574,13089020600,13089020600,G13089020600,"G13089020600.csv, 33.7576171826526, -84.3356821840837"
-84.55014050443006,33.404170421400586,13113140304,13113140304,G13113140304,"G13113140304.csv, 33.4041704214006, -84.5501405044301"
-84.34161955851201,33.752658670719256,13089020500,13089020500,G13089020500,"G13089020500.csv, 33.7526586707193, -84.341619558512"
-84.52130895320789,33.358152621314936,13113140307,13113140307,G13113140307,"G13113140307.csv, 33.3581526213149, -84.5213089532079"
-84.33700930077661,33.73635884704198,13089020900,13089020900,G13089020900,"G13089020900.csv, 33.736358847042, -84.3370093007766"
-84.60730562155496,33.429536210176195,13113140208,13113140208,G13113140208,"G13113140208.csv, 33.4295362101762, -84.607305621555"
-84.32498405411823,33.75389606147046,13089020700,13089020700,G13089020700,"G13089020700.csv, 33.7538960614705, -84.3249840541182"
-84.57893176278176,33.37984531337518,13113140303,13113140303,G13113140303,"G13113140303.csv, 33.3798453133752, -84.5789317627818"
-84.27268093547816,33.74335945409746,13089023101,13089023101,G13089023101,"G13089023101.csv, 33.7433594540975, -84.2726809354782"
-84.54812628685048,33.35819883409702,13113140306,13113140306,G13113140306,"G13113140306.csv, 33.358198834097, -84.5481262868505"
-84.33903154935693,33.789511733002456,13089022401,13089022401,G13089022401,"G13089022401.csv, 33.7895117330025, -84.3390315493569"
-84.45567156587724,33.49413123445128,13113140102,13113140102,G13113140102,"G13113140102.csv, 33.4941312344513, -84.4556715658772"
-84.32973777631527,33.76597545001435,13089020300,13089020300,G13089020300,"G13089020300.csv, 33.7659754500144, -84.3297377763153"
-84.47590650685358,33.47303639993305,13113140403,13113140403,G13113140403,"G13113140403.csv, 33.4730363999331, -84.4759065068536"
-84.3442281851296,33.798989767036446,13089020100,13089020100,G13089020100,"G13089020100.csv, 33.7989897670364, -84.3442281851296"
-84.41773632048931,33.464883726613856,13113140406,13113140406,G13113140406,"G13113140406.csv, 33.4648837266139, -84.4177363204893"
-84.32931192172302,33.866777268933106,13089021411,13089021411,G13089021411,"G13089021411.csv, 33.8667772689331, -84.329311921723"
-84.54063874260986,33.48100839431065,13113140204,13113140204,G13113140204,"G13113140204.csv, 33.4810083943106, -84.5406387426099"
-84.3443391735306,33.76607280099636,13089020400,13089020400,G13089020400,"G13089020400.csv, 33.7660728009964, -84.3443391735306"
-84.51677865919261,33.41981766898595,13113140305,13113140305,G13113140305,"G13113140305.csv, 33.4198176689859, -84.5167786591926"
-84.3339712636341,33.847323979713636,13089021416,13089021416,G13089021416,"G13089021416.csv, 33.8473239797136, -84.3339712636341"
-84.56691161222876,33.44054693500542,13113140206,13113140206,G13113140206,"G13113140206.csv, 33.4405469350054, -84.5669116122288"
-84.32349133132853,33.851869398061346,13089021413,13089021413,G13089021413,"G13089021413.csv, 33.8518693980613, -84.3234913313285"
-84.59370264474391,33.48333618548709,13113140203,13113140203,G13113140203,"G13113140203.csv, 33.4833361854871, -84.5937026447439"
-84.19194598891468,33.82058309165115,13089021911,13089021911,G13089021911,"G13089021911.csv, 33.8205830916512, -84.1919459889147"
-84.30214303083157,33.74684735782136,13089020802,13089020802,G13089020802,"G13089020802.csv, 33.7468473578214, -84.3021430308316"
-84.29196776239559,33.672371976312824,13089023424,13089023424,G13089023424,"G13089023424.csv, 33.6723719763128, -84.2919677623956"
-84.2656599298808,33.66069938418643,13089023422,13089023422,G13089023422,"G13089023422.csv, 33.6606993841864, -84.2656599298808"
-84.25885694974681,33.72400111570907,13089023505,13089023505,G13089023505,"G13089023505.csv, 33.7240011157091, -84.2588569497468"
-84.4448417797187,33.35632695128713,13113140501,13113140501,G13113140501,"G13113140501.csv, 33.3563269512871, -84.4448417797187"
-84.15688737974858,33.68154143246585,13089023427,13089023427,G13089023427,"G13089023427.csv, 33.6815414324658, -84.1568873797486"
-84.31820642773461,33.732626173087674,13089023700,13089023700,G13089023700,"G13089023700.csv, 33.7326261730877, -84.3182064277346"
-84.48877603152974,33.52584880715354,13113140101,13113140101,G13113140101,"G13113140101.csv, 33.5258488071535, -84.4887760315297"
-84.24019309857884,33.726721701604966,13089023506,13089023506,G13089023506,"G13089023506.csv, 33.726721701605, -84.2401930985788"
-84.46446056881436,33.29729097449868,13113140502,13113140502,G13113140502,"G13113140502.csv, 33.2972909744987, -84.4644605688144"
-84.33323958138381,33.69524538992892,13089023802,13089023802,G13089023802,"G13089023802.csv, 33.6952453899289, -84.3332395813838"
-84.33857200192817,33.717684490438856,13089023801,13089023801,G13089023801,"G13089023801.csv, 33.7176844904389, -84.3385720019282"
-84.20789136117867,33.7484112937842,13089023206,13089023206,G13089023206,"G13089023206.csv, 33.7484112937842, -84.2078913611787"
-83.52621620094719,33.493996730776864,13211010500,13211010500,G13211010500,"G13211010500.csv, 33.4939967307769, -83.5262162009472"
-84.13929836094528,33.803796461698155,13089021907,13089021907,G13089021907,"G13089021907.csv, 33.8037964616982, -84.1392983609453"
-83.48712945969842,33.71768690497434,13211010100,13211010100,G13211010100,"G13211010100.csv, 33.7176869049743, -83.4871294596984"
-84.24010902331294,33.69143348166273,13089023413,13089023413,G13089023413,"G13089023413.csv, 33.6914334816627, -84.2401090233129"
-83.60452063420304,33.60981973216394,13211010200,13211010200,G13211010200,"G13211010200.csv, 33.6098197321639, -83.604520634203"
-84.21282787018818,33.69551037966074,13089023414,13089023414,G13089023414,"G13089023414.csv, 33.6955103796607, -84.2128278701882"
-83.47288388983971,33.596959945586825,13211010300,13211010300,G13211010300,"G13211010300.csv, 33.5969599455868, -83.4728838898397"
-84.15546249223839,33.74169351151965,13089023314,13089023314,G13089023314,"G13089023314.csv, 33.7416935115196, -84.1554624922384"
-84.24141471850182,33.77381768967156,13089023115,13089023115,G13089023115,"G13089023115.csv, 33.7738176896716, -84.2414147185018"
-84.26077665248701,33.684025961101675,13089023421,13089023421,G13089023421,"G13089023421.csv, 33.6840259611017, -84.260776652487"
-84.07021226560289,33.75232435714446,13089023315,13089023315,G13089023315,"G13089023315.csv, 33.7523243571445, -84.0702122656029"
-84.03379023890884,33.607715038955234,13247060404,13247060404,G13247060404,"G13247060404.csv, 33.6077150389552, -84.0337902389088"
-84.78650275325029,33.642810032550116,13097080507,13097080507,G13097080507,"G13097080507.csv, 33.6428100325501, -84.7865027532503"
-84.85459404778182,33.62700347584172,13097080402,13097080402,G13097080402,"G13097080402.csv, 33.6270034758417, -84.8545940477818"
-84.78820517499612,33.71096802951935,13097080505,13097080505,G13097080505,"G13097080505.csv, 33.7109680295193, -84.7882051749961"
-84.67054588698504,33.76591008250143,13097080202,13097080202,G13097080202,"G13097080202.csv, 33.7659100825014, -84.670545886985"
-84.6941097925358,33.78437113092299,13097080201,13097080201,G13097080201,"G13097080201.csv, 33.784371130923, -84.6941097925358"
-84.8064794109961,33.682686197216896,13097080506,13097080506,G13097080506,"G13097080506.csv, 33.6826861972169, -84.8064794109961"
-84.74727702827508,33.76946359866202,13097080301,13097080301,G13097080301,"G13097080301.csv, 33.769463598662, -84.7472770282751"
-84.04504721776689,33.267963898541964,13035150300,13035150300,G13035150300,"G13035150300.csv, 33.267963898542, -84.0450472177669"
-84.9206158319268,33.72964906333028,13045910101,13045910101,G13045910101,"G13045910101.csv, 33.7296490633303, -84.9206158319268"
-85.03162502418073,33.726790737659464,13045910200,13045910200,G13045910200,"G13045910200.csv, 33.7267907376595, -85.0316250241807"
-84.30224007156646,33.74257357768871,13089980000,1308998e4,G13089980000,"G13089980000.csv, 33.7425735776887, -84.3022400715665"
-85.09011490094294,33.58542247338348,13045910502,13045910502,G13045910502,"G13045910502.csv, 33.5854224733835, -85.0901149009429"
-84.14892112909081,33.69553853799902,13089023428,13089023428,G13089023428,"G13089023428.csv, 33.695538537999, -84.1489211290908"
-84.91916155011057,33.51280531686107,13045910800,13045910800,G13045910800,"G13045910800.csv, 33.5128053168611, -84.9191615501106"
-83.73311700223051,33.41078500470551,13159010200,13159010200,G13159010200,"G13159010200.csv, 33.4107850047055, -83.7331170022305"
-84.95857596443184,33.68756455687094,13045910103,13045910103,G13045910103,"G13045910103.csv, 33.6875645568709, -84.9585759644318"
-83.61131615046342,33.41796858908289,13159010100,13159010100,G13159010100,"G13159010100.csv, 33.4179685890829, -83.6113161504634"
-84.94885316886416,33.76114584550432,13045910104,13045910104,G13045910104,"G13045910104.csv, 33.7611458455043, -84.9488531688642"
-83.70178375110716,33.260169413919506,13159010500,13159010500,G13159010500,"G13159010500.csv, 33.2601694139195, -83.7017837511072"
-85.06708596894171,33.628142172951854,13045910600,13045910600,G13045910600,"G13045910600.csv, 33.6281421729519, -85.0670859689417"
-85.1192242412847,33.58928611616131,13045910501,13045910501,G13045910501,"G13045910501.csv, 33.5892861161613, -85.1192242412847"
-84.3205672859059,33.79711027305271,13089022402,13089022402,G13089022402,"G13089022402.csv, 33.7971102730527, -84.3205672859059"
-84.99904149741323,33.57450961477576,13045910701,13045910701,G13045910701,"G13045910701.csv, 33.5745096147758, -84.9990414974132"
-84.30392329541809,33.76046586025913,13089022700,13089022700,G13089022700,"G13089022700.csv, 33.7604658602591, -84.3039232954181"
-85.01226031139022,33.630235537905115,13045910703,13045910703,G13045910703,"G13045910703.csv, 33.6302355379051, -85.0122603113902"
-84.2960922207908,33.816288619681814,13089021602,13089021602,G13089021602,"G13089021602.csv, 33.8162886196818, -84.2960922207908"
-85.1150731126642,33.53625144942511,13045911100,13045911100,G13045911100,"G13045911100.csv, 33.5362514494251, -85.1150731126642"
-84.31349241579768,33.707727796992266,13089023803,13089023803,G13089023803,"G13089023803.csv, 33.7077277969923, -84.3134924157977"
-85.04183185167591,33.5262709933545,13045911000,13045911e3,G13045911000,"G13045911000.csv, 33.5262709933545, -85.0418318516759"
-84.28112073698593,33.81319720748797,13089022302,13089022302,G13089022302,"G13089022302.csv, 33.813197207488, -84.2811207369859"
-85.09780619734946,33.46184148622317,13045910900,13045910900,G13045910900,"G13045910900.csv, 33.4618414862232, -85.0978061973495"
-84.2466273401743,33.81035758290715,13089022007,13089022007,G13089022007,"G13089022007.csv, 33.8103575829072, -84.2466273401743"
-85.1793683254553,33.64041306190706,13045910300,13045910300,G13045910300,"G13045910300.csv, 33.6404130619071, -85.1793683254553"
-84.20330951012284,33.6703129035145,13089023426,13089023426,G13089023426,"G13089023426.csv, 33.6703129035145, -84.2033095101228"
-84.34083680145689,33.81782693458291,13089021502,13089021502,G13089021502,"G13089021502.csv, 33.8178269345829, -84.3408368014569"
-85.26854721265067,33.59092467847118,13045910400,13045910400,G13045910400,"G13045910400.csv, 33.5909246784712, -85.2685472126507"
-84.93851739288517,33.61732694538011,13045910702,13045910702,G13045910702,"G13045910702.csv, 33.6173269453801, -84.9385173928852"
-85.23515911430701,33.49534085663629,13045911200,13045911200,G13045911200,"G13045911200.csv, 33.4953408566363, -85.235159114307"
-84.19359544421292,33.80215783595494,13089021908,13089021908,G13089021908,"G13089021908.csv, 33.8021578359549, -84.1935954442129"
-84.39950543540557,33.97966884903902,13067030337,13067030337,G13067030337,"G13067030337.csv, 33.979668849039, -84.3995054354056"
-84.42620648073967,33.97159117148682,13067030334,13067030334,G13067030334,"G13067030334.csv, 33.9715911714868, -84.4262064807397"
-84.12924173421037,33.75210979062109,13089023306,13089023306,G13089023306,"G13089023306.csv, 33.7521097906211, -84.1292417342104"
-84.70586101391562,33.917809907884035,13067030234,13067030234,G13067030234,"G13067030234.csv, 33.917809907884, -84.7058610139156"
-84.0875295954248,33.71829641907879,13089023303,13089023303,G13089023303,"G13089023303.csv, 33.7182964190788, -84.0875295954248"
-84.6128916298163,33.916380563445806,13067030233,13067030233,G13067030233,"G13067030233.csv, 33.9163805634458, -84.6128916298163"
-84.18940678967739,33.7399919726079,13089023211,13089023211,G13089023211,"G13089023211.csv, 33.7399919726079, -84.1894067896774"
-84.70698205040581,34.00527737474992,13067030219,13067030219,G13067030219,"G13067030219.csv, 34.0052773747499, -84.7069820504058"
-84.17521399604153,33.73483422761448,13089023212,13089023212,G13089023212,"G13089023212.csv, 33.7348342276145, -84.1752139960415"
-84.67896527490957,33.9286841352241,13067030235,13067030235,G13067030235,"G13067030235.csv, 33.9286841352241, -84.6789652749096"
-84.12271593536722,34.22533005846219,13117130409,13117130409,G13117130409,"G13117130409.csv, 34.2253300584622, -84.1227159353672"
-84.14332642655857,33.7235956238931,13089023309,13089023309,G13089023309,"G13089023309.csv, 33.7235956238931, -84.1433264265586"
-84.6545138674371,33.98665458262364,13067030218,13067030218,G13067030218,"G13067030218.csv, 33.9866545826236, -84.6545138674371"
-84.18269288877998,34.22137730371733,13117130405,13117130405,G13117130405,"G13117130405.csv, 34.2213773037173, -84.18269288878"
-84.0759126149781,34.20598604006302,13117130504,13117130504,G13117130504,"G13117130504.csv, 34.205986040063, -84.0759126149781"
-84.24162673205457,34.22264409556686,13117130305,13117130305,G13117130305,"G13117130305.csv, 34.2226440955669, -84.2416267320546"
-84.2042044930966,34.266044984170854,13117130301,13117130301,G13117130301,"G13117130301.csv, 34.2660449841709, -84.2042044930966"
-84.49226459810895,33.936962137866274,13067030405,13067030405,G13067030405,"G13067030405.csv, 33.9369621378663, -84.4922645981089"
-84.52840150159598,33.89274203306999,13067031101,13067031101,G13067031101,"G13067031101.csv, 33.89274203307, -84.528401501596"
-84.50023790345419,33.879535587518134,13067031111,13067031111,G13067031111,"G13067031111.csv, 33.8795355875181, -84.5002379034542"
-84.52328517301542,33.87687846828188,13067031110,13067031110,G13067031110,"G13067031110.csv, 33.8768784682819, -84.5232851730154"
-84.64674259125889,33.91139382061084,13067030232,13067030232,G13067030232,"G13067030232.csv, 33.9113938206108, -84.6467425912589"
-84.57720429066465,34.06551044786938,13067030222,13067030222,G13067030222,"G13067030222.csv, 34.0655104478694, -84.5772042906647"
-84.28440231772457,33.94846874033425,13089021211,13089021211,G13089021211,"G13089021211.csv, 33.9484687403342, -84.2844023177246"
-84.24217850430989,34.26569209450975,13117130303,13117130303,G13117130303,"G13117130303.csv, 34.2656920945098, -84.2421785043099"
-84.31131694458695,33.943512510963494,13089021210,13089021210,G13089021210,"G13089021210.csv, 33.9435125109635, -84.3113169445869"
-84.21541868034758,34.31294031484494,13117130201,13117130201,G13117130201,"G13117130201.csv, 34.3129403148449, -84.2154186803476"
-84.01738483871992,34.27171784408721,13117130102,13117130102,G13117130102,"G13117130102.csv, 34.2717178440872, -84.0173848387199"
-84.26904230978332,33.86282478262116,13089021706,13089021706,G13089021706,"G13089021706.csv, 33.8628247826212, -84.2690423097833"
-83.98977845758465,34.314922006256985,13117130103,13117130103,G13117130103,"G13117130103.csv, 34.314922006257, -83.9897784575846"
-84.0446949913193,34.21837249381827,13117130505,13117130505,G13117130505,"G13117130505.csv, 34.2183724938183, -84.0446949913193"
-83.99418917903952,34.228337314361234,13117130503,13117130503,G13117130503,"G13117130503.csv, 34.2283373143612, -83.9941891790395"
-84.59000854283924,33.825936898420714,13067031306,13067031306,G13067031306,"G13067031306.csv, 33.8259368984207, -84.5900085428392"
-84.71075734900813,34.0475735875005,13067030101,13067030101,G13067030101,"G13067030101.csv, 34.0475735875005, -84.7107573490081"
-84.29916662602804,33.88173252963541,13089021204,13089021204,G13089021204,"G13089021204.csv, 33.8817325296354, -84.299166626028"
-84.66860988713775,34.049652485772214,13067030103,13067030103,G13067030103,"G13067030103.csv, 34.0496524857722, -84.6686098871377"
-84.60716977033314,33.83524707053495,13067031404,13067031404,G13067031404,"G13067031404.csv, 33.8352470705349, -84.6071697703331"
-84.32933075475853,33.857152595501944,13089021405,13089021405,G13089021405,"G13089021405.csv, 33.8571525955019, -84.3293307547585"
-84.64740841744575,33.866679679442235,13067031507,13067031507,G13067031507,"G13067031507.csv, 33.8666796794422, -84.6474084174457"
-84.30365321578171,33.90123553710762,13089021208,13089021208,G13089021208,"G13089021208.csv, 33.9012355371076, -84.3036532157817"
-84.55680744757368,33.89281622045832,13067031004,13067031004,G13067031004,"G13067031004.csv, 33.8928162204583, -84.5568074475737"
-84.28898097403876,33.90640784610128,13089021301,13089021301,G13089021301,"G13089021301.csv, 33.9064078461013, -84.2889809740388"
-84.52727631670055,33.856971411792685,13067031118,13067031118,G13067031118,"G13067031118.csv, 33.8569714117927, -84.5272763167006"
-84.32205090442726,33.89368376881235,13089021209,13089021209,G13089021209,"G13089021209.csv, 33.8936837688124, -84.3220509044273"
-84.5518965888037,33.85894108433295,13067031117,13067031117,G13067031117,"G13067031117.csv, 33.8589410843329, -84.5518965888037"
-84.34233500612945,33.9540780113955,13089021213,13089021213,G13089021213,"G13089021213.csv, 33.9540780113955, -84.3423350061294"
-84.23783255385526,34.193615467249124,13117130302,13117130302,G13117130302,"G13117130302.csv, 34.1936154672491, -84.2378325538553"
-84.25714076885248,33.904156225429496,13089021303,13089021303,G13089021303,"G13089021303.csv, 33.9041562254295, -84.2571407688525"
-84.23277608724239,34.1672927135343,13117130304,13117130304,G13117130304,"G13117130304.csv, 34.1672927135343, -84.2327760872424"
-84.31739878766133,33.828982207854075,13089021603,13089021603,G13089021603,"G13089021603.csv, 33.8289822078541, -84.3173987876613"
-84.14542681161613,34.06847428849824,13117130608,13117130608,G13117130608,"G13117130608.csv, 34.0684742884982, -84.1454268116161"
-84.21038529102897,34.21786451579122,13117130307,13117130307,G13117130307,"G13117130307.csv, 34.2178645157912, -84.210385291029"
-84.17106167354244,33.774847041083156,13089023209,13089023209,G13089023209,"G13089023209.csv, 33.7748470410832, -84.1710616735424"
-84.15414990561443,34.21406606052175,13117130408,13117130408,G13117130408,"G13117130408.csv, 34.2140660605218, -84.1541499056144"
-84.28528967857652,33.71969576422526,13089023603,13089023603,G13089023603,"G13089023603.csv, 33.7196957642253, -84.2852896785765"
-84.15990535791374,34.102737154476095,13117130612,13117130612,G13117130612,"G13117130612.csv, 34.1027371544761, -84.1599053579137"
-84.32740643112696,33.910522484376365,13089021202,13089021202,G13089021202,"G13089021202.csv, 33.9105224843764, -84.327406431127"
-84.6721289640034,34.07230072900898,13067030104,13067030104,G13067030104,"G13067030104.csv, 34.072300729009, -84.6721289640034"
-84.18032453959268,33.75350129700428,13089023210,13089023210,G13089023210,"G13089023210.csv, 33.7535012970043, -84.1803245395927"
-84.18634081232132,34.13705209510781,13117130613,13117130613,G13117130613,"G13117130613.csv, 34.1370520951078, -84.1863408123213"
-84.14464993151242,34.310580646882414,13117130203,13117130203,G13117130203,"G13117130203.csv, 34.3105806468824, -84.1446499315124"
-84.08174380304064,34.31840423379176,13117130204,13117130204,G13117130204,"G13117130204.csv, 34.3184042337918, -84.0817438030406"
-84.56846269489782,34.1434918320529,13057091007,13057091007,G13057091007,"G13057091007.csv, 34.1434918320529, -84.5684626948978"
-84.16703101827119,34.17621963604882,13117130406,13117130406,G13117130406,"G13117130406.csv, 34.1762196360488, -84.1670310182712"
-84.44782895458025,34.172969302842,13057090803,13057090803,G13057090803,"G13057090803.csv, 34.172969302842, -84.4478289545802"
-84.14692626758013,34.19529725811642,13117130410,13117130410,G13117130410,"G13117130410.csv, 34.1952972581164, -84.1469262675801"
-84.50145382926212,34.08093552663441,13057090905,13057090905,G13057090905,"G13057090905.csv, 34.0809355266344, -84.5014538292621"
-84.2261463344877,34.14494349613422,13117130601,13117130601,G13117130601,"G13117130601.csv, 34.1449434961342, -84.2261463344877"
-84.49860490832906,34.1016712566486,13057090904,13057090904,G13057090904,"G13057090904.csv, 34.1016712566486, -84.4986049083291"
-84.13249169097189,34.15574880497521,13117130510,13117130510,G13117130510,"G13117130510.csv, 34.1557488049752, -84.1324916909719"
-84.18225324846593,34.19330394278908,13117130404,13117130404,G13117130404,"G13117130404.csv, 34.1933039427891, -84.1822532484659"
-84.19893735594552,34.175973117459414,13117130306,13117130306,G13117130306,"G13117130306.csv, 34.1759731174594, -84.1989373559455"
-84.55076704024286,33.87534277326528,13067031115,13067031115,G13067031115,"G13067031115.csv, 33.8753427732653, -84.5507670402429"
-84.59466466891796,34.0644260295089,13067030223,13067030223,G13067030223,"G13067030223.csv, 34.0644260295089, -84.594664668918"
-84.56623829236189,34.08614929148829,13057091003,13057091003,G13057091003,"G13057091003.csv, 34.0861492914883, -84.5662382923619"
-84.69972637347797,33.89050124988489,13067031508,13067031508,G13067031508,"G13067031508.csv, 33.8905012498849, -84.699726373478"
-84.59766062579878,34.0968690624682,13057091102,13057091102,G13057091102,"G13057091102.csv, 34.0968690624682, -84.5976606257988"
-84.5424903981574,33.88484765730291,13067031116,13067031116,G13067031116,"G13067031116.csv, 33.8848476573029, -84.5424903981574"
-84.44869035715611,34.08863167840133,13057090902,13057090902,G13057090902,"G13057090902.csv, 34.0886316784013, -84.4486903571561"
-84.15256721036454,34.25033457535775,13117130403,13117130403,G13117130403,"G13117130403.csv, 34.2503345753577, -84.1525672103645"
-84.52397084924192,34.10421502164893,13057091001,13057091001,G13057091001,"G13057091001.csv, 34.1042150216489, -84.5239708492419"
-84.6663994728203,33.87638062080156,13067031506,13067031506,G13067031506,"G13067031506.csv, 33.8763806208016, -84.6663994728203"
-84.38259641039448,34.169139969551324,13057090802,13057090802,G13057090802,"G13057090802.csv, 34.1691399695513, -84.3825964103945"
-84.12335446492247,34.282272310053344,13117130202,13117130202,G13117130202,"G13117130202.csv, 34.2822723100533, -84.1233544649225"
-84.33373699955243,34.27613673036583,13057090501,13057090501,G13057090501,"G13057090501.csv, 34.2761367303658, -84.3337369995524"
-84.11641220557016,34.1931397897179,13117130509,13117130509,G13117130509,"G13117130509.csv, 34.1931397897179, -84.1164122055702"
-84.44358454479291,34.14145409254234,13057090804,13057090804,G13057090804,"G13057090804.csv, 34.1414540925423, -84.4435845447929"
-84.70736758542833,33.83899399416357,13067031509,13067031509,G13067031509,"G13067031509.csv, 33.8389939941636, -84.7073675854283"
-84.54208613354876,34.124874371546355,13057091008,13057091008,G13057091008,"G13057091008.csv, 34.1248743715464, -84.5420861335488"
-84.49538687018531,33.90425926130405,13067031113,13067031113,G13067031113,"G13067031113.csv, 33.904259261304, -84.4953868701853"
-84.23220677687353,33.892221235968584,13089021814,13089021814,G13089021814,"G13089021814.csv, 33.8922212359686, -84.2322067768735"
-83.96861683887248,34.28066887422542,13117130104,13117130104,G13117130104,"G13117130104.csv, 34.2806688742254, -83.9686168388725"
-84.29577047795388,33.861066578104236,13089021409,13089021409,G13089021409,"G13089021409.csv, 33.8610665781042, -84.2957704779539"
-84.08768732006415,34.2358345758418,13117130506,13117130506,G13117130506,"G13117130506.csv, 34.2358345758418, -84.0876873200641"
-84.23069322827523,33.812972859731126,13089022010,13089022010,G13089022010,"G13089022010.csv, 33.8129728597311, -84.2306932282752"
-84.60345327212224,33.7986403931799,13067031309,13067031309,G13067031309,"G13067031309.csv, 33.7986403931799, -84.6034532721222"
-84.2267278482501,33.75990081167386,13089023111,13089023111,G13089023111,"G13089023111.csv, 33.7599008116739, -84.2267278482501"
-84.04573219298264,34.30175649668694,13117130101,13117130101,G13117130101,"G13117130101.csv, 34.3017564966869, -84.0457321929826"
-84.54231738159346,33.79933565614409,13067031312,13067031312,G13067031312,"G13067031312.csv, 33.7993356561441, -84.5423173815935"
-84.25177385877234,33.77814671592442,13089023113,13089023113,G13089023113,"G13089023113.csv, 33.7781467159244, -84.2517738587723"
-84.52363200732921,33.817931692494206,13067031313,13067031313,G13067031313,"G13067031313.csv, 33.8179316924942, -84.5236320073292"
-84.20812204810572,33.77496008340889,13089023204,13089023204,G13089023204,"G13089023204.csv, 33.7749600834089, -84.2081220481057"
