GEOID10,TRACTID,GISJN_TCT,cty_fips,class_mm,class_mm_char,elev_m,develop_pct,prcp,tmax,tmin,totpop,white_nh,afam_nh,natam_nh,asian_nh,hisp,fb_pop,nonga_pop,ga_pop,cmute_car,cmute_carp,cmute_public,cmute_bike,cmute_walk,cmute_home,medinc,povpop_50pct,popop_99pct,inc_10K,inc_150K,inc_200K,tenure_own,tenure_rent,ind_ag,ind_const,ind_manuf,ind_wholetrd,ind_retltrd,ind_transp,ind_info,ind_finance,ind_prof,ind_ed,ind_arts,ind_public
13117130306,13117130306,G13117130306,13117,8,"White, moderate diversity",333.9588170865279,34.43,1508.3333333333333,22.000456621004567,10.104109589041096,4704,75.9,4.5,0,13.8,4.4,17.8,48.1,32.8,73.9,5.6,0,0,1.2,18.1,109740,1.2,1.2,2.2,17.1,16.7,95.3,4.7,0,3.8,10.4,2.1,5.8,5.6,3.8,12.4,28.5,14.8,10,0.5
13117130403,13117130403,G13117130403,13117,2,"White, low diversity",375.9832879311928,7.74,1621.3333333333333,21.267123287671232,9.682191780821917,6071,85.3,1.1,0.5,2,10.1,7.8,37,54.7,83.1,8.1,0.1,0,0.8,6.8,72325,0.8,0.8,0,7.8,11.4,84,16,1.1,4.2,7.7,3.5,17.5,5.6,0.8,5.3,17.7,17.6,9.8,1.5
13117130202,13117130202,G13117130202,13117,2,"White, low diversity",356.13084112149534,13.18,1619.3333333333333,21.518721461187216,9.864383561643836,4217,92.4,0.6,0,0.9,5.5,2.7,59.4,37.2,78.2,9,0.7,0,0.5,10.9,105625,0.1,0.1,0,11.1,12.8,94.3,5.7,0.5,4,8.1,4.1,23.3,1.3,4.2,6.3,17.9,15.9,4.8,2.6
13117130509,13117130509,G13117130509,13117,8,"White, moderate diversity",350.29035216434335,26.59,1554.3333333333333,21.626940639269407,10.00958904109589,3731,74.3,6.6,0.9,3.1,15,16.3,38.5,42.9,74.1,13,2.4,0,0.4,7.1,81541,1.6,1.6,0,10.5,11.6,86.9,13.1,0,8.2,11.1,3.9,17.7,3.3,3.6,10.7,13,16.6,6.6,1.1
13117130104,13117130104,G13117130104,13117,2,"White, low diversity",344.65694849368316,4.4,1576,21.72146118721461,10.098173515981735,4066,97.2,0,0,0,2.8,2.6,41.5,55.7,80.7,5.8,1,0,0,9.8,85875,1.8,1.8,2.4,7.6,7.3,77.7,22.3,0,7.4,14.9,4.1,13.7,6.2,4.5,7.8,13.2,17.8,7.2,2.2
13117130506,13117130506,G13117130506,13117,2,"White, low diversity",353.79094371561575,17.4,1577.3333333333333,21.549771689497717,9.957077625570776,3605,85,0,0,1,8.7,7.5,42.4,48.2,83,4.5,1.1,0,0,10,88153,1.3,1.3,0.8,8.2,9.6,82.1,17.9,0.6,6.9,5.8,4.5,12.4,5.8,2.4,8.7,20.5,19.2,5.8,1.7
13117130101,13117130101,G13117130101,13117,2,"White, low diversity",396.89177280550774,5.29,1679.6666666666667,21.177625570776257,9.704109589041096,4214,83.6,0,0,8.4,5.7,11,39.2,49.4,80.4,11.9,0,0,0,7.7,77394,1.6,1.6,3,14.3,7.2,84.6,15.4,1,12,10.5,0.5,16.8,2.2,5.5,6.7,15,18.4,3.8,3.6
13117130610,13117130610,G13117130610,13117,8,"White, moderate diversity",304.4038412509561,22.57,1478,21.889041095890413,10.314611872146118,4706,78.5,2.7,0,11.9,4.1,14.5,52.7,32.3,80,6.8,0.7,0,0,12.1,124426,0.5,0.5,0.9,22.6,23.9,96.9,3.1,0,1.1,13.7,5.4,9.6,1.7,4.8,11.6,26.1,15.4,6,2
13117130606,13117130606,G13117130606,13117,8,"White, moderate diversity",337.3892119510728,61.31,1472.6666666666667,21.9,10.250684931506848,4677,77.5,3.9,0,8.9,9.6,14.5,52.7,31.2,81.4,3.3,0,0,0.6,12.8,110987,0.5,0.5,0,14.8,12.2,82.6,17.4,0,0.3,10,2.9,19,5.3,4.3,10.2,24.6,12.8,3.9,0.8
13117130205,13117130205,G13117130205,13117,8,"White, moderate diversity",367.7996612501985,12.95,1607.6666666666667,21.556164383561644,9.922374429223744,3182,72.4,6.5,0,1.9,18.8,13.4,30.2,54.7,72.8,16.6,0.8,0,1.7,6.6,61815,10.2,10.2,6,4.2,2.8,61.8,38.2,0.4,10.5,4.4,1,18.5,3.5,1.3,7.7,13.5,27.5,2.3,6.4
13117130603,13117130603,G13117130603,13117,8,"White, moderate diversity",328.61123779453897,41.89,1474.6666666666667,22.074429223744293,10.178538812785387,5458,61.1,6.2,0,17.9,13.8,25.2,40.2,32,84.2,4.1,0,0,0.4,11.1,140169,3.5,3.5,2.3,23.3,28,86.5,13.5,0,2.9,10.2,6,12.5,1.1,4.1,13.7,22.6,15.4,5.2,2.1
13117130105,13117130105,G13117130105,13117,2,"White, low diversity",365.0147198071791,7.88,1606,21.455251141552512,9.914155251141553,2648,78.4,0,0.3,2.2,18.6,11.1,25.7,61.6,81.3,13.7,0,1.1,0,1.9,37163,3.6,3.6,7.6,4.8,4.8,54.4,45.6,0.5,8.6,12.4,4,12.4,5.1,0.8,3.8,13.3,14,19.6,1.6
13117130508,13117130508,G13117130508,13117,2,"White, low diversity",331.502106741573,21.03,1539.3333333333333,21.490410958904107,10.047488584474886,5298,82.7,2.7,0,5.5,4.4,7.7,56.7,34.4,72.7,6.6,0,0,0.3,20.1,117379,0.2,0.2,0,15.3,27.7,94.4,5.6,0,4.6,12.4,6.3,7.5,1.8,2.9,15.3,19,13.9,6.3,2.1
13117130507,13117130507,G13117130507,13117,2,"White, low diversity",332.97531088318055,8.83,1544.3333333333333,21.459817351598172,9.996803652968037,2381,87.3,1.4,0,4.3,5.5,10.9,57.2,31.3,87.4,2.5,0,0,0,7.8,78988,1.3,1.3,0,11,12.7,88.4,11.6,0,4.6,7.6,10.3,8.7,3.2,6.6,6.4,20.8,17.7,5.2,4.3
13117130605,13117130605,G13117130605,13117,8,"White, moderate diversity",357.80034108904863,31.66,1516,21.638356164383563,10.093607305936073,4304,76.7,1.3,0,17.2,3.6,18.3,52,29.5,78.7,1.5,0,0.9,3.1,15.1,104492,0.2,0.2,0,20.5,15.5,88.6,11.4,0,3.6,10.1,4.7,8.4,3.6,8,9.9,26.7,19.7,3.2,1.5
13117130602,13117130602,G13117130602,13117,8,"White, moderate diversity",330.453034215623,39.94,1490.6666666666667,22.018721461187216,10.145205479452056,5815,41.2,7.4,0,9.8,39.2,42.7,25.6,30.4,69.7,11.5,0.4,0,6.2,9.9,88654,2.1,2.1,2.5,9.8,9.3,71.2,28.8,0,13.2,5.3,4.1,5.4,3.3,7.5,7.6,17.7,18,10.5,1.7
13117130609,13117130609,G13117130609,13117,8,"White, moderate diversity",328.3133131817584,39.04,1490.3333333333333,21.81689497716895,10.208675799086757,5837,57.1,3.8,0.4,30.2,7.1,25.2,41.7,32.2,74.5,10.5,0.4,0.5,0.4,12.7,127422,1.6,1.6,3.1,14.3,25.9,90.1,9.9,0.4,0.8,12.3,1.9,7.3,1.7,11.7,9.5,32.2,11.9,4,0.4
13117130607,13117130607,G13117130607,13117,8,"White, moderate diversity",336.400139827546,31.35,1516,21.694977168949773,10.138356164383563,5559,66.5,1.4,1.3,27.1,1.6,25,43.9,30.9,80.7,6,0,0,0.5,12.2,139886,0.7,0.7,1.5,21.3,26.6,92.5,7.5,0,3.3,9.5,4.8,12.9,2.1,6.4,12.4,24.4,16.7,4.7,0.5
13117130604,13117130604,G13117130604,13117,8,"White, moderate diversity",349.22296149490376,47.6,1500.3333333333333,21.6986301369863,10.154794520547945,5005,67.2,1.9,0,20.6,6.7,23.7,43.7,30.6,79.4,5.3,0.7,0,0.4,11.5,142411,0.8,0.8,0.7,26.2,23.8,92.2,7.8,0,4.1,5.6,2.5,12.4,1.4,13.3,10.2,25.3,14.6,3.9,1.4
13117130611,13117130611,G13117130611,13117,2,"White, low diversity",307.76103306371505,30.25,1464.6666666666667,21.980821917808218,10.310045662100457,4169,81.8,0.2,0,13.3,3.3,12.2,52.4,34.9,85.1,1.4,0.9,0,0,11.9,127688,1.4,1.4,1.4,18.9,23.4,95,5,0,1.8,8.3,6.3,13.2,1.9,2.6,13.5,21.9,14.9,9,1.5
13121007604,13121007604,G13121007604,13121,3,"Black, low diversity",276.22195512820514,46.32,1544.6666666666667,22.651141552511415,10.629223744292238,2438,0.8,89.3,0,0,9.7,7.8,21.5,69.3,46,6.8,47.1,0,0,0,15493,16.4,16.4,18.5,5,1,15.5,84.5,0,2.3,0,0,7.8,4.4,2.7,1.4,9.8,24.6,34.3,5.9
13121011427,13121011427,G13121011427,13121,8,"White, moderate diversity",323.4437588378969,40.13,1438,21.94703196347032,10.244748858447489,7769,72,6.2,0,10.8,8.1,20.9,42.7,35.1,81.6,5.8,1,0,0.9,9.9,106709,5,5,2.1,14.5,17.5,86.1,13.9,2.1,4.6,7.9,4.6,7.2,6.1,5.2,11.1,19.7,18.2,7.6,1.6
13121011616,13121011616,G13121011616,13121,14,High diversity,326.89504235958583,55.57,1468.6666666666667,21.973059360730595,10.176712328767122,5345,42.7,18.2,1.3,25.1,10.9,29.2,32.6,35.2,77.6,7.1,2.4,0,0.8,7,62471,3.2,3.2,3.7,9.8,9.3,30.2,69.8,0,3.4,13.1,2.2,5.6,5,3.9,7.1,33,14.6,8.6,0.4
13121007704,13121007704,G13121007704,13121,3,"Black, low diversity",271.24986821296784,25.77,1532.6666666666667,22.682191780821917,10.617808219178082,5446,1.6,90.9,0,0,6.4,8.3,34.2,57.2,59.2,17.7,17.8,0,0.8,3.5,31537,14.9,14.9,14.5,2,6.6,43.2,56.8,0,1.9,5.4,3.4,14.6,6.2,1.5,8.6,12.9,18.2,16.1,4.2
13121007603,13121007603,G13121007603,13121,3,"Black, low diversity",299.1666188700889,54.92,1539.3333333333333,22.510045662100456,10.60730593607306,4601,1.1,96,0.3,0.5,1.1,2.6,20.9,76.6,42.2,13.5,42.5,0,0.4,1.3,13819,28.9,28.9,24,0,0,5.2,94.8,0,5.1,9,1.8,12.7,3.8,4.7,2,10.1,13.6,32,1.2
13121007808,13121007808,G13121007808,13121,3,"Black, low diversity",273.58025372311084,52.97,1470.3333333333333,22.581278538812786,10.53744292237443,4716,0,92.2,0,0,6.6,3.1,9.3,87.6,32,16.8,43.1,0,7.3,0.8,11715,51.2,51.2,51.2,0,0,6.2,93.8,0,1.6,3.7,2.3,14.2,17,1.7,2.1,10.4,20.7,15.9,2.8
13121007806,13121007806,G13121007806,13121,3,"Black, low diversity",262.37054843304844,34.05,1472,22.68812785388128,10.56392694063927,7253,0.8,94.2,0,0.2,4.8,2.7,15.3,82,73.6,6.9,16.7,0,0,2.8,27174,6.1,6.1,7.5,0,0.7,46.8,53.2,0,3.1,1.9,0,16.2,10.6,1.9,8.5,10.9,17.9,10.8,10.5
13121009200,13121009200,G13121009200,13121,8,"White, moderate diversity",257.030303030303,66.3,1367.6666666666667,22.704109589041096,10.627853881278538,6727,50.6,14.8,0.4,7.9,20.9,19,48.3,31.2,73.4,5.7,8.3,0.3,1.7,9.2,64902,8.4,8.4,9,11.5,8.2,24.6,75.4,0,6.7,3.9,2,5.5,4.4,5.9,8.3,15.9,18.8,18.4,3.3
13121008201,13121008201,G13121008201,13121,3,"Black, low diversity",273.2800871605766,43.49,1448.6666666666667,22.59634703196347,10.556164383561644,6242,3.5,91.9,0,0,3,1.2,14.5,84.3,68.3,11,16.1,0,0,0,28745,13,13,9.4,0,0,40.5,59.5,0,0,7.4,0,17.8,3.4,3.5,0.7,2.6,39.5,7.5,5.9
13121001100,13121001100,G13121001100,13121,8,"White, moderate diversity",287.9513108614232,100,1430.3333333333333,22.431050228310504,10.57716894977169,4287,66.3,12.5,1.1,12.3,3,13.5,68.2,14.1,60.9,1.9,8.8,0.4,18.6,9,88125,5.8,5.8,0,24.1,34.4,42.6,57.4,0,0.4,8,3.5,6.4,5,2.5,5.8,31.7,20.8,7.9,5.3
13121000400,13121000400,G13121000400,13121,2,"White, low diversity",277.8710762331838,55.47,1414.6666666666667,22.49269406392694,10.585844748858447,1757,82.2,9.7,1.7,2.6,1.5,7.3,62.2,28.5,55.9,2,5.3,0.7,19.5,15.8,92361,1.7,1.7,0,11.5,45.3,68.2,31.8,0,0.8,2.7,3.6,9.9,1.5,0.9,9,26.2,25.7,12.2,3.8
13121000200,13121000200,G13121000200,13121,2,"White, low diversity",276.0463368816531,51.86,1399.6666666666667,22.586301369863016,10.616438356164384,6275,86.8,4.6,0.2,2.5,3.6,4.5,57.3,38,77.6,2.5,2.3,1.9,3.1,11.7,106045,1.8,1.8,0,17.7,53.3,76,24,0,1.4,5.6,1.6,6.9,3,3.3,14,29.8,18.9,6.8,5
13121009402,13121009402,G13121009402,13121,8,"White, moderate diversity",259.9967061923584,92.99,1371,22.652511415525115,10.609132420091324,4829,48,17.2,0,11.5,19,27.7,43.8,26.5,67.8,1.8,18.2,0,2.8,7,64342,14.1,14.1,12.9,4.5,6.9,9.6,90.4,0,1.8,5,2.3,11.8,2.9,5.3,11.8,23.5,18.6,10.4,3.2
13121009603,13121009603,G13121009603,13121,8,"White, moderate diversity",289.8267564966314,69.2,1425,22.360730593607304,10.499086757990867,4557,66.3,15.3,0,8.7,7.6,15.9,54.9,28.9,85.9,0.4,1,1,4.7,6.2,67063,6.2,6.2,5.2,11.6,40.6,46,54,0.4,0.7,9.1,4.3,7.9,2.8,4.5,13,24.7,16.7,9.7,2.7
13121009601,13121009601,G13121009601,13121,8,"White, moderate diversity",295.7839912280702,74.56,1419,22.34931506849315,10.486301369863014,2446,77.8,6.7,0,7.6,4.4,6.5,65.3,27,90.6,2.7,1.1,0,3.6,1.9,93576,5.6,5.6,5.4,15.7,32.5,39.1,60.9,0,1.7,4.9,3.5,8,1.3,2.1,20,29.1,16.1,7.7,3.9
13121010211,13121010211,G13121010211,13121,2,"White, low diversity",293.6871949802463,22.54,1433,22.25890410958904,10.38675799086758,3053,83.6,0.2,0,3,10.4,13.8,41.8,41.8,78,10.4,3.9,0,0,6.4,155469,2.8,2.8,1.3,9,49,84.9,15.1,0,1.2,7.2,5.1,11.1,3.5,3.3,12.9,19.4,18.6,15.9,1.2
13121009801,13121009801,G13121009801,13121,2,"White, low diversity",264.8237341772152,25.55,1398,22.526940639269405,10.530593607305937,4811,91.7,1.9,0,2.6,2,5.9,45.3,48.5,87.1,1,0,0,1.7,10.1,117422,2.4,2.4,0.6,14.8,54,86.4,13.6,3.1,3.8,8.2,5.4,1.9,1.4,4.2,18.8,31.2,17,2.3,1.6
13121010121,13121010121,G13121010121,13121,2,"White, low diversity",319.6047413793103,44.3,1476.3333333333333,22.09360730593607,10.288127853881278,2327,83.3,3.8,0,9,1.7,9.8,54.3,35.5,84.8,0.9,2.2,0,1.6,8.8,80985,5.6,5.6,1.2,21.8,18.6,70.2,29.8,0,7,3.7,6.2,5.5,4.9,9.9,12.7,16.5,26.6,3.6,1.6
13121010119,13121010119,G13121010119,13121,9,"Black, moderate diversity",306.24581939799333,77.42,1399.6666666666667,22.241552511415524,10.292694063926941,4835,24.8,53,0.2,4.9,14.2,18.9,55.6,24.7,79.9,14.1,0.4,0,0,3.2,42043,23.6,23.6,21.5,0,3.1,16,84,0,4.4,4.6,0,7.1,8.4,5.7,8.2,12.4,24.9,18.4,0.4
13121008800,13121008800,G13121008800,13121,8,"White, moderate diversity",259.8356919683882,60.61,1385,22.68310502283105,10.608675799086758,4859,64.5,21,0,2.5,8,5,45.5,48.4,76.5,7.4,4.6,0,0,9.4,94196,3.8,3.8,1.7,19.8,14.9,66.2,33.8,0,5.3,4.4,4.6,5.7,3.2,7.3,9,26.9,17.7,7.2,4.9
13121008602,13121008602,G13121008602,13121,3,"Black, low diversity",255.88072500487235,54.96,1391.3333333333333,22.77716894977169,10.615981735159817,1070,9.3,88,0,0,0.7,1.4,25.4,73.2,50.1,28.1,10.5,0,0,7.3,35649,10.6,10.6,7.5,4.7,2,37.3,62.7,0,6.5,0.8,2.9,21.2,17,0,7.8,17,10.5,5,4.2
13121000500,13121000500,G13121000500,13121,8,"White, moderate diversity",264.2266666666667,67.91,1403.3333333333333,22.59315068493151,10.595433789954338,5541,64.7,17.4,0,9,6.6,15.7,52.8,29.8,61.6,5.8,4,1.7,6.1,18.9,92176,1.8,1.8,0,22.9,34,57.1,42.9,0,1.8,4.3,2.4,9.2,3.2,4.3,10.1,31.5,21.8,6.6,1.2
13121009300,13121009300,G13121009300,13121,2,"White, low diversity",259.2298934998164,40.09,1367,22.673059360730594,10.611415525114156,4760,87.6,7.4,0.2,0.9,4,6.8,56.1,34.7,79,3.3,4.6,0,0.6,8.9,88389,5.9,5.9,0,9.5,35.1,65.4,34.6,0,0.5,10.3,2.1,7.6,1.2,2,19.4,24.9,16.4,8.9,1.7
13121011619,13121011619,G13121011619,13121,14,High diversity,325.54900478710005,55.74,1455.3333333333333,22.074429223744293,10.240639269406394,8753,41.1,12.3,0.4,30.8,9.9,40.2,36.7,20.9,75.5,8.3,2,0,4,8.2,71048,2.6,2.6,2.5,10.6,14.2,44.5,55.5,0.4,0.7,5.6,1.5,9.6,4.9,4.9,8.3,34.4,16.1,10,1.8
13121011621,13121011621,G13121011621,13121,8,"White, moderate diversity",323.2090760425184,53.62,1474,22.02191780821918,10.19406392694064,7539,62.5,5.7,0.6,19.8,5.4,26.5,46.6,25.6,77.6,3.6,0.7,0,1,15.4,152027,1.9,1.9,1.7,20.5,36.1,71.1,28.9,1,2.6,15.5,4.5,7.1,2.7,5.1,17.3,19.7,14.5,7.9,0.7
13121011623,13121011623,G13121011623,13121,8,"White, moderate diversity",308.60992839171666,61.98,1461.3333333333333,22.041552511415524,10.324657534246574,11993,52.4,6.3,1,33.1,3.6,36.8,36.9,24.3,78.7,8.9,0,0,0,12.4,96609,2,2,0.7,8,20.6,72.6,27.4,1.5,1.8,11,4.6,8.7,1.8,3.7,6.7,27.2,14.4,10.3,4
13121011625,13121011625,G13121011625,13121,8,"White, moderate diversity",299.67560005890147,55.92,1414.6666666666667,22.245205479452057,10.352054794520548,7796,52.3,13.8,0.1,26.1,5.3,26.3,41.5,30.3,75.7,9.3,0.5,0.4,2.4,11.6,103919,0.7,0.7,0.5,11.5,22.8,67.4,32.6,0,1.2,5.9,3.4,11,1.3,7.5,14.6,26.3,15.5,8.5,1
13121007705,13121007705,G13121007705,13121,3,"Black, low diversity",276.9041429731925,52.38,1557,22.59315068493151,10.58173515981735,4800,2,94.4,0.3,0.9,1.2,2.8,27.6,69.5,64.6,17.4,16.3,0,0,1.8,20756,19.9,19.9,18.6,0.9,0,25.8,74.2,0,0,6.9,1.5,5.8,4.9,3.6,9.7,17.8,23.7,18.4,5.5
13121011612,13121011612,G13121011612,13121,8,"White, moderate diversity",282.945795523291,36.97,1426,22.305479452054794,10.378995433789955,3249,68.3,3,0,22.6,3.1,27.6,40.8,31.6,75.4,8.9,0.4,0,1.2,11.9,108800,3.5,3.5,1.5,11.6,26.2,96.3,3.7,0,3.4,11.9,9.6,11.7,1.8,4.8,4.3,25.5,15.5,8.2,1.6
13121006801,13121006801,G13121006801,13121,9,"Black, moderate diversity",296.92994505494505,69.95,1519.6666666666667,22.44931506849315,10.648401826484019,2509,22.2,56.2,0.6,0,15.9,12.2,67,19.1,NaN,NaN,NaN,NaN,NaN,NaN,NA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13121006900,13121006900,G13121006900,13121,9,"Black, moderate diversity",283.20728929384967,50.38,1486.3333333333333,22.578082191780823,10.66986301369863,3984,32.9,47.3,0,0,18,10.1,35.4,54.4,70.7,8.9,10.2,0.4,0.5,8,51429,16.8,16.8,3.4,7.5,1.2,43.8,56.2,0,12.3,3.1,4.2,7.7,3.7,3.5,3.3,22.6,21,7.9,5.8
13121010204,13121010204,G13121010204,13121,2,"White, low diversity",282.08055172413793,15.23,1405.3333333333333,22.418264840182648,10.399086757990867,4901,93.8,1.6,0.3,2.3,1.5,6.7,47.5,44.1,78.9,5.2,0.9,0,0.7,12.8,147917,4.2,4.2,2.5,17.7,38.3,98.3,1.7,0.4,2.5,7.6,0.9,4.4,3.4,6.7,13,29.3,18.5,8.8,0.8
13121007100,13121007100,G13121007100,13121,3,"Black, low diversity",269.4248554913295,67.6,1527.3333333333333,22.59360730593607,10.693607305936073,2002,3.6,95.5,0,0,0.9,0.3,15.4,84.2,63.7,6.6,25.1,0,0.8,3.8,20938,15.2,15.2,11.5,1.7,1.7,41.3,58.7,0,3.4,6,5.8,13.6,9.6,0.8,4.1,6.8,17.2,19.1,8.3
13121009700,13121009700,G13121009700,13121,2,"White, low diversity",253.03619647146525,13.55,1400.3333333333333,22.53470319634703,10.521004566210046,3825,88.9,5.4,0,3,2.7,4.6,46,49.1,85.4,6.4,0,0,0,7.6,181250,3,3,2.9,13,51.7,93.8,6.2,0,0.6,7.1,4.4,8,3.8,1.2,9.5,33.5,21,2.3,1.9
13121010206,13121010206,G13121010206,13121,2,"White, low diversity",284.38054002044623,17.97,1417.3333333333333,22.26529680365297,10.356164383561644,5524,82.7,3.5,0.1,6.5,5.6,9.8,49.8,38,81.4,4.4,1.6,0,0.8,11.2,184400,1.6,1.6,0.9,12,61.9,92.1,7.9,0.7,2,4.8,3.5,6,0.3,3.9,18.9,23,25.8,5.3,2.2
13121009900,13121009900,G13121009900,13121,2,"White, low diversity",271.376050662061,16.61,1414.3333333333333,22.513698630136986,10.516894977168949,4735,90.4,0.9,0,6.5,2.1,6.8,57.5,32.7,87,4.3,1,0,1.2,6.5,133438,1,1,0,12.6,62.5,82.1,17.9,1.2,4.8,4.8,2.6,7.9,3.5,5.1,21.2,20.3,19.2,6.8,1.6
13121009000,13121009e3,G13121009000,13121,2,"White, low diversity",255.64119977362762,25.31,1383.3333333333333,22.645662100456622,10.591780821917808,5146,81.9,6.2,0,5.3,4.5,6.4,42.8,50.3,82.8,10.1,1.1,0,0,4.4,104459,1.6,1.6,0,12.9,39,72.9,27.1,0,4,5.1,2.8,10.4,1.2,1.8,12.1,30.2,21.3,7.7,1.9
13121007802,13121007802,G13121007802,13121,3,"Black, low diversity",271.0297560007935,21.17,1530.3333333333333,22.581278538812786,10.520091324200912,9897,0.4,97.5,0.1,0,1.2,0.9,33.3,65.5,65.6,6.5,18.5,0,0.3,6.6,46917,11,11,5.4,4.9,5.7,58.3,41.7,0.8,2,5.3,0.3,11.3,7.9,5,9.5,7.4,20.9,21.6,3.1
13121007805,13121007805,G13121007805,13121,3,"Black, low diversity",249.12179373259877,54.58,1459.3333333333333,22.62648401826484,10.510045662100456,3166,1.6,95.9,0,1,0.7,1,26.2,72.5,83.2,6.3,9.6,0,0.5,0,29253,6.7,6.7,10.1,4.6,0.9,41,59,0,6.3,2.5,0.5,14.5,18.9,1.9,6.8,17.1,13.4,10.7,6.8
13121010510,13121010510,G13121010510,13121,3,"Black, low diversity",284.2106902818242,42.56,1557.3333333333333,22.585388127853882,10.562100456621005,15912,5.2,80.6,0,0.8,12.7,10.4,35.9,51,80.5,10.7,3,0,0,5.1,37185,11.7,11.7,7.8,2.1,0,46.3,53.7,0.9,1.7,4.8,2.7,8.1,24.4,3.5,3.7,12.4,19.3,7.7,8.6
13121010512,13121010512,G13121010512,13121,3,"Black, low diversity",292.3672080132257,39.94,1570,22.566666666666666,10.561643835616438,6473,4.4,93.1,0,0.3,0.4,2.2,34.1,63.7,69.9,16.3,6.5,0,1.6,2.1,30130,21.6,21.6,15.4,1.1,0,21.5,78.5,0,2.5,10.3,3.3,12.6,8.6,0.6,6.4,12.8,15,16.7,4.8
13121001500,13121001500,G13121001500,13121,8,"White, moderate diversity",299.95379796397805,82.81,1422.6666666666667,22.434703196347034,10.604109589041096,4308,75.9,12.9,0.1,2.1,6.5,7.1,54.9,34.8,79.1,2.8,2,4.3,5.7,6,60356,7,7,0,10.1,29.3,37.7,62.3,0,1.7,3.5,1.4,6.5,4.7,5.8,7.7,30.9,19,17,0.5
13121007807,13121007807,G13121007807,13121,3,"Black, low diversity",270.50792663972646,43.17,1457.3333333333333,22.61689497716895,10.550228310502282,3543,0.1,88.3,0,0,8.1,5.6,18.7,75,65.7,8.5,19.7,0,4.2,1.9,18841,43.6,43.6,29.1,1.8,0,24.2,75.8,0,6,7.7,0,19.7,13.8,0,3.6,11.1,19.9,14.6,1.4
13121005200,13121005200,G13121005200,13121,8,"White, moderate diversity",297.34164687252576,61.12,1467.6666666666667,22.398630136986302,10.634703196347031,5534,62.7,25.8,0,3.8,6.9,7,47.9,41.8,78,8.2,3.6,0.3,1.8,6.2,88591,10,10,11.5,21.5,9.3,58.2,41.8,0,0.4,1,3.2,9.8,3,3,6.9,23,30.6,10.2,3
13121005000,13121005e3,G13121005000,13121,8,"White, moderate diversity",301.8982939632546,89.34,1474.6666666666667,22.398630136986302,10.62648401826484,2004,71.6,20,0.1,1.7,4.7,5.6,55.2,37.8,81.1,2.8,2.8,2.2,1,9.9,61607,4.5,4.5,2.1,22,16.5,63.5,36.5,0.4,0.9,2.3,1.2,8.8,6.5,11.2,5.7,17.6,16.6,20.4,4.8
13121011613,13121011613,G13121011613,13121,8,"White, moderate diversity",316.7421349086413,44.19,1458.3333333333333,21.988127853881277,10.289041095890411,7026,54,13.7,0.5,18.9,11.9,30.9,33.6,34.5,78,10.1,1.1,0,0.4,8.6,94127,3.3,3.3,4.1,13.1,13.1,64,36,1.2,6.2,7.8,2.8,8.6,5.8,3.4,6.9,18.2,8.2,11,3.3
13121011426,13121011426,G13121011426,13121,8,"White, moderate diversity",327.0739156994502,59.01,1456.3333333333333,22.031963470319635,10.276712328767124,2468,58.8,8.5,0,8.6,21.2,25.1,41.4,31.3,78.5,6.7,2.2,0,0.6,11.7,95481,3.4,3.4,3.4,13.6,29.3,74.4,25.6,0,3.9,10,5.4,14,1.6,5.1,9.1,22,17.1,7,0
13121011620,13121011620,G13121011620,13121,8,"White, moderate diversity",337.43563897578497,48.86,1468,21.982191780821918,10.215068493150685,11072,59,8.4,1.4,19.8,8.1,27.2,39.4,31.3,78.5,7.1,1.1,0,0.6,10.9,105151,1.7,1.7,1,13.5,22,85.9,14.1,0,3.1,6.5,2.3,15.2,3.8,3.7,9.9,27.5,14.6,9.1,1.7
13121011420,13121011420,G13121011420,13121,13,"Latino, moderate diversity",301.3454054054054,57.59,1400,22.27260273972603,10.274885844748859,7692,15.3,20.9,0.8,4.4,58.4,42.3,25.3,31.3,54.4,24.4,6.5,0.7,6.3,1.1,36667,10.9,10.9,8.5,0,1.7,13.3,86.7,2.8,14,7.5,1.2,10.6,2.6,1.1,5.4,21.3,5.2,21.5,1.2
13121011610,13121011610,G13121011610,13121,8,"White, moderate diversity",332.46567788552954,44.5,1463.6666666666667,22.00821917808219,10.140182648401826,5879,72.1,11.9,0,5.3,6.5,8.6,49.7,40.4,82.3,3.2,0.3,0,0.4,13.5,99278,3.9,3.9,1.6,14.1,19.8,71.4,28.6,1.2,3.5,8.2,3.1,12.9,1.3,6.1,13.1,20.7,13.9,10.6,0.7
13121011614,13121011614,G13121011614,13121,14,High diversity,329.40417196103346,67.66,1479,21.976712328767125,10.137899543378996,14618,44.7,20.8,0.2,17.2,15.1,25.3,39.1,33.8,82.6,7.2,0,0,1.6,8,69732,4.6,4.6,2.8,6.1,7.3,42.8,57.2,0,2.3,8.3,2.9,13.1,4.1,5.2,12.1,20.3,14,8.8,2.4
